mmsi,longitude,latitude,sog_now,sog_prev,delta_sog,distance_nm,time_gap_hours,implied_speed_knots,cog,base_date_time,dbscan_behavior_label
316020635,-123.33964,48.36549,32.6,33.5,-0.8999999999999986,1.383792007196779,0.0416666666666666,33.2110081727227,334.3,2025-06-30 00:02:54,-1
338073787,-71.31666,41.4813,0.0,0.0,0.0,1031.0036475130353,0.0288888888888888,35688.58779852815,,2025-06-30 00:02:02,-1
368207670,-89.76556,30.1949,3.7,8.1,-4.4,0.1615757587417601,0.025,6.463030349670406,19.0,2025-06-30 00:01:43,-1
316010956,-123.31883,48.26181,19.2,12.8,6.399999999999999,0.4386481216742787,0.025,17.545924866971145,5.5,2025-06-30 00:02:34,-1
338145694,-118.74649,34.01045,16.2,17.9,-1.6999999999999993,0.280963030591965,0.0169444444444444,16.581424756247113,75.6,2025-06-30 00:02:06,-1
367724740,-118.29218,33.66637,17.5,19.0,-1.5,0.3281591891239855,0.0180555555555555,18.1749704745592,33.4,2025-06-30 00:02:17,-1
366935420,-90.02616,29.96724,8.2,3.2,4.999999999999999,0.090502857535692,0.02,4.5251428767846,21.1,2025-06-30 00:02:27,-1
367376640,-82.58417,38.41194,6.5,0.0,6.5,0.0354363655247398,0.0175,2.0249351728422758,165.1,2025-06-30 00:02:22,-1
368005850,-80.11342,26.09375,9.3,5.6,3.700000000000001,0.1547038846342411,0.0175,8.840221979099491,78.2,2025-06-30 00:02:19,-1
367523580,-76.53789,39.25034,7.7,0.1,7.6,0.0299442084872826,0.0191666666666666,1.56230652977127,344.9,2025-06-30 00:01:19,-1
367402250,-73.97327,40.7151,14.6,9.1,5.5,0.2065115562854559,0.0186111111111111,11.096143322800616,201.4,2025-06-30 00:02:17,-1
368381180,-122.84873,48.46193,1.6,7.0,-5.4,0.1348584343441259,0.0252777777777777,5.335058941086299,165.8,2025-06-30 00:01:49,-1
367391260,-94.78025,29.35476,13.0,10.8,2.1999999999999997,0.2331623528531032,0.0191666666666666,12.164992322770605,170.6,2025-06-30 00:02:27,-1
369990301,-84.69411,45.8556,33.7,35.1,-1.3999999999999986,0.6072135796760687,0.0172222222222222,35.257562690868504,283.2,2025-06-30 00:02:08,-1
368088860,-87.63822,41.8826,0.3,6.7,-6.4,0.1353976199148518,0.0383333333333333,3.5321118238657,160.8,2025-06-30 00:02:19,-1
368187510,-77.02181,38.8522,4.9,8.4,-3.5,0.1173983658986501,0.0197222222222222,5.952593200494939,74.2,2025-06-30 00:02:25,-1
338474765,-73.91169,39.59489,28.0,24.4,3.6000000000000014,1.3334160663403916,0.0541666666666666,24.61691199397646,345.8,2025-06-30 00:03:19,-1
367396710,-122.19827,37.55438,11.0,7.6,3.4000000000000004,0.3695079640662492,0.0372222222222222,9.927079631630578,303.1,2025-06-30 00:02:23,-1
366972000,-122.36693,38.03317,13.9,14.2,-0.2999999999999989,0.2270035210504606,5.532777777777778,0.0410288520826216,58.9,2025-06-30 05:33:07,-1
316005011,-123.53127,48.33385,28.8,1.7,27.1,0.3189370435910555,0.025,12.757481743642222,188.2,2025-06-30 00:01:39,-1
338467214,-81.30502,29.89207,0.0,0.0,0.0,572.8942753512457,0.0244444444444444,23436.58399164187,,2025-06-30 00:02:49,-1
368172680,-123.06434,48.6152,21.7,20.4,1.3000000000000007,0.693446569535565,0.0330555555555555,20.97821554897508,300.1,2025-06-30 00:02:33,-1
367784630,-73.97063,40.74439,0.4,8.7,-8.299999999999999,0.1034605697435694,0.0172222222222222,6.007387920594355,222.1,2025-06-30 00:03:07,-1
368043070,-73.94218,40.77764,0.2,6.7,-6.5,0.0355784347390403,0.0172222222222222,2.065844597750732,166.7,2025-06-30 00:02:04,-1
367790830,-74.01992,40.71312,20.2,4.7,15.5,0.1039272181077885,0.0175,5.938698177587918,244.9,2025-06-30 00:02:06,-1
338073787,-80.15006,25.93512,0.0,0.0,0.0,1031.0033049619835,0.0211111111111111,48836.99865609396,248.9,2025-06-30 00:03:18,-1
368070250,-80.83853,32.14798,5.7,14.7,-9.0,0.4582921978348221,0.0419444444444444,10.926171604009005,242.1,2025-06-30 00:03:35,-1
316042213,-123.72652,49.33635,9.1,26.5,-17.4,0.392401858303206,0.0194444444444444,20.180666998450597,193.9,2025-06-30 00:02:14,-1
636020917,-123.43399,37.34297,1.5,1.5,0.0,0.0295476711530408,5.518611111111111,0.0053541861454143,197.7,2025-06-30 05:33:07,-1
367313850,-95.30355,28.94771,7.8,11.0,-3.2,0.1736232644173344,0.0169444444444444,10.246618883645969,224.4,2025-06-30 00:02:15,-1
219645000,-123.41713,37.46406,7.4,7.4,0.0,0.1219130416492185,5.533333333333333,0.0220324774064852,5.6,2025-06-30 05:33:07,-1
338138512,-70.90576,41.62432,8.2,22.8,-14.6,0.4019487708090424,0.0222222222222222,18.08769468640691,334.2,2025-06-30 00:02:59,-1
316040921,-123.347,48.6545,25.6,30.2,-4.599999999999998,0.5222284816645503,0.0180555555555555,28.92342359988279,234.5,2025-06-30 00:02:12,-1
366941280,-86.93578,45.33657,8.3,1.2,7.1000000000000005,0.1740955208560126,0.025,6.963820834240504,178.9,2025-06-30 00:02:37,-1
367776410,-122.37642,37.81394,17.1,1.9,15.2,0.2084629778905763,0.0169444444444444,12.30273312141106,233.0,2025-06-30 00:02:14,-1
367776410,-122.3811,37.81073,25.4,17.1,8.299999999999997,0.2939787540322643,5.545833333333333,0.0530089413732106,216.9,2025-06-30 05:34:59,-1
367162640,-122.82236,48.49897,5.6,16.1,-10.500000000000002,0.2820411689791546,0.025,11.281646759166186,103.4,2025-06-30 00:02:57,-1
368302020,-122.74894,48.19189,27.4,2.1,25.3,0.270248106763989,0.0205555555555555,13.14720519392379,325.8,2025-06-30 00:02:30,-1
366972000,-122.36356,38.03466,12.2,13.9,-1.700000000000001,0.1827615020727991,0.0311111111111111,5.874476852339972,62.0,2025-06-30 05:34:59,-1
316003125,-82.01714,45.5517,11.9,9.2,2.700000000000001,0.1956453506604748,0.0175,11.179734323455705,189.4,2025-06-30 00:02:57,-1
366801000,-122.6653,48.40469,30.4,28.4,2.0,0.5051852321717931,0.0172222222222222,29.33333606158799,263.9,2025-06-30 00:03:03,-1
367415390,-74.02195,40.71483,14.8,1.2,13.6,0.1896394039677039,0.0177777777777777,10.667216473183345,253.9,2025-06-30 00:03:22,-1
